date,category,product,distribution_center,supplier,manual_forecast,actual_demand,stock_level,lead_time_days,delivery_performance,customer_satisfaction,allocation_efficiency,forecast_accuracy,stockout,stockout_qty,overstock,overstock_qty,forecast_error,forecast_error_pct,forecast_bias,forecast_accuracy_band
2024-02-27,Food,Coffee,East DC,Supplier E,142,149,160,8,99,4.93,92.62,95.3,False,0,False,11,-7,4.7,Accurate,Excellent (90-100%)
2024-02-27,Food,Coffee,West DC,Supplier E,279,292,314,16,92,4.78,92.02,95.55,False,0,False,22,-13,4.45,Accurate,Excellent (90-100%)
2024-02-27,Food,Bread,West DC,Supplier C,163,152,174,5,97,4.7,87.68,92.76,False,0,False,22,11,7.24,Accurate,Excellent (90-100%)
2024-02-27,Food,Bread,East DC,Supplier B,179,197,198,6,92,4.64,97.0,90.86,False,0,False,1,-18,9.14,Under-forecast,Excellent (90-100%)
2024-02-27,Home Goods,Pillow,Central DC,Supplier D,71,66,75,12,92,4.75,83.69,92.42,False,0,False,9,5,7.58,Accurate,Excellent (90-100%)
2024-02-27,Home Goods,Pillow,South DC,Supplier B,155,131,181,2,96,4.2,58.35,81.68,False,0,True,50,24,18.32,Over-forecast,Good (80-90%)
2024-02-27,Home Goods,Table,West DC,Supplier A,108,90,123,3,96,4.57,60.29,80.0,False,0,True,33,18,20.0,Over-forecast,Fair (70-80%)
2024-02-27,Home Goods,Table,East DC,Supplier B,62,69,67,6,92,3.99,99.31,89.86,True,2,False,0,-7,10.14,Accurate,Good (80-90%)
2024-02-27,Home Goods,Chair,East DC,Supplier C,77,84,83,3,97,3.99,96.22,91.67,True,1,False,0,-7,8.33,Accurate,Excellent (90-100%)
2024-02-27,Home Goods,Chair,West DC,Supplier E,53,59,61,8,100,4.52,96.12,89.83,False,0,False,2,-6,10.17,Accurate,Good (80-90%)
2024-02-27,Sports,Dumbbells,Central DC,Supplier C,69,73,73,7,96,4.92,95.52,94.52,False,0,False,0,-4,5.48,Accurate,Excellent (90-100%)
2024-02-27,Sports,Dumbbells,East DC,Supplier E,142,153,157,15,92,4.36,95.91,92.81,False,0,False,4,-11,7.19,Accurate,Excellent (90-100%)
2024-02-27,Sports,Fitness Tracker,Central DC,Supplier C,85,92,90,5,97,3.73,95.58,92.39,True,2,False,0,-7,7.61,Accurate,Excellent (90-100%)
2024-02-27,Sports,Fitness Tracker,West DC,Supplier C,56,68,63,3,96,3.52,94.14,82.35,True,5,False,0,-12,17.65,Accurate,Good (80-90%)
2024-02-27,Sports,Tennis Racket,South DC,Supplier A,135,172,151,2,100,2.5,82.49,78.49,True,21,False,0,-37,21.51,Under-forecast,Fair (70-80%)
2024-02-27,Sports,Tennis Racket,Central DC,Supplier E,195,181,219,8,100,4.57,75.05,92.27,False,0,True,38,14,7.73,Accurate,Excellent (90-100%)
2024-02-27,Beauty,Skincare,South DC,Supplier A,104,94,113,2,100,4.67,79.48,89.36,False,0,True,19,10,10.64,Accurate,Good (80-90%)
2024-02-27,Beauty,Skincare,Central DC,Supplier B,108,103,115,3,96,5.0,84.37,95.15,False,0,False,12,5,4.85,Accurate,Excellent (90-100%)
2024-02-27,Beauty,Shampoo,Central DC,Supplier A,128,120,137,3,100,5.0,88.23,93.33,False,0,False,17,8,6.67,Accurate,Excellent (90-100%)
2024-02-27,Beauty,Shampoo,East DC,Supplier E,212,188,242,8,100,4.2,77.27,87.23,False,0,True,54,24,12.77,Over-forecast,Good (80-90%)
2024-02-27,Beauty,Hair Dryer,South DC,Supplier D,170,145,196,7,92,4.15,57.89,82.76,False,0,True,51,25,17.24,Over-forecast,Good (80-90%)
2024-02-27,Beauty,Hair Dryer,Central DC,Supplier A,112,117,118,2,96,5.0,97.87,95.73,False,0,False,1,-5,4.27,Accurate,Excellent (90-100%)
2024-02-28,Electronics,Tablet,South DC,Supplier A,48,56,53,3,100,4.24,91.43,85.71,True,3,False,0,-8,14.29,Accurate,Good (80-90%)
2024-02-28,Electronics,Tablet,West DC,Supplier E,53,61,61,12,84,4.19,99.2,86.89,False,0,False,0,-8,13.11,Accurate,Good (80-90%)
2024-02-28,Electronics,Laptop,West DC,Supplier C,97,116,112,4,96,3.69,96.09,83.62,True,4,False,0,-19,16.38,Under-forecast,Good (80-90%)
2024-02-28,Electronics,Laptop,East DC,Supplier C,78,71,87,8,92,4.35,79.35,90.14,False,0,True,16,7,9.86,Accurate,Excellent (90-100%)
2024-02-28,Electronics,Phone,West DC,Supplier D,87,82,93,9,98,4.49,84.5,93.9,False,0,False,11,5,6.1,Accurate,Excellent (90-100%)
2024-02-28,Electronics,Phone,Central DC,Supplier D,116,124,124,8,100,4.77,99.23,93.55,False,0,False,0,-8,6.45,Accurate,Excellent (90-100%)
2024-02-28,Clothing,Jeans,South DC,Supplier A,169,149,188,3,100,4.47,77.37,86.58,False,0,True,39,20,13.42,Over-forecast,Good (80-90%)
2024-02-28,Clothing,Jeans,West DC,Supplier E,137,121,159,16,97,4.36,63.6,86.78,False,0,True,38,16,13.22,Over-forecast,Good (80-90%)
2024-02-28,Clothing,Sweater,South DC,Supplier A,318,279,353,2,96,4.66,76.48,86.02,False,0,True,74,39,13.98,Over-forecast,Good (80-90%)
2024-02-28,Clothing,Sweater,West DC,Supplier A,438,377,491,4,100,4.22,59.62,83.82,False,0,True,114,61,16.18,Over-forecast,Good (80-90%)
2024-02-28,Clothing,Jacket,East DC,Supplier A,162,174,174,2,100,5.0,97.85,93.1,False,0,False,0,-12,6.9,Accurate,Excellent (90-100%)
2024-02-28,Clothing,Jacket,Central DC,Supplier B,273,250,302,6,100,4.58,74.79,90.8,False,0,True,52,23,9.2,Over-forecast,Excellent (90-100%)
2024-02-28,Food,Coffee,Central DC,Supplier B,153,150,160,4,97,5.0,91.66,98.0,False,0,False,10,3,2.0,Accurate,Excellent (90-100%)
2024-02-28,Food,Coffee,South DC,Supplier B,139,149,146,4,100,4.54,96.16,93.29,True,3,False,0,-10,6.71,Accurate,Excellent (90-100%)
2024-02-28,Food,Eggs,East DC,Supplier A,252,242,267,3,96,5.0,82.2,95.87,False,0,False,25,10,4.13,Accurate,Excellent (90-100%)
2024-02-28,Food,Eggs,South DC,Supplier E,245,268,281,10,102,4.44,99.16,91.42,False,0,False,13,-23,8.58,Under-forecast,Excellent (90-100%)
2024-02-28,Food,Chocolate,West DC,Supplier E,253,244,282,22,40,4.41,80.57,96.31,False,0,False,38,9,3.69,Accurate,Excellent (90-100%)
2024-02-28,Food,Chocolate,South DC,Supplier B,450,512,503,3,97,4.23,96.26,87.89,True,9,False,0,-62,12.11,Under-forecast,Good (80-90%)
2024-02-28,Home Goods,Table,Central DC,Supplier E,85,80,94,7,98,4.74,86.48,93.75,False,0,False,14,5,6.25,Accurate,Excellent (90-100%)
2024-02-28,Home Goods,Table,South DC,Supplier B,109,94,123,7,92,4.27,57.26,84.04,False,0,True,29,15,15.96,Accurate,Good (80-90%)
2024-02-28,Home Goods,Lamp,West DC,Supplier C,112,126,124,4,100,3.71,99.66,88.89,True,2,False,0,-14,11.11,Accurate,Good (80-90%)
2024-02-28,Home Goods,Lamp,Central DC,Supplier A,43,48,47,3,96,4.17,97.31,89.58,True,1,False,0,-5,10.42,Accurate,Good (80-90%)
2024-02-28,Home Goods,Chair,East DC,Supplier A,45,53,52,1,96,3.7,99.96,84.91,True,1,False,0,-8,15.09,Accurate,Good (80-90%)
2024-02-28,Home Goods,Chair,South DC,Supplier C,115,99,131,7,96,4.05,69.33,83.84,False,0,True,32,16,16.16,Over-forecast,Good (80-90%)
2024-02-28,Sports,Yoga Mat,Central DC,Supplier E,106,95,123,6,102,4.13,76.31,88.42,False,0,True,28,11,11.58,Accurate,Good (80-90%)
2024-02-28,Sports,Yoga Mat,East DC,Supplier D,117,102,129,5,97,4.61,78.58,85.29,False,0,True,27,15,14.71,Accurate,Good (80-90%)
2024-02-28,Sports,Running Shoes,West DC,Supplier B,184,165,204,5,100,4.42,73.49,88.48,False,0,True,39,19,11.52,Over-forecast,Good (80-90%)
2024-02-28,Sports,Running Shoes,East DC,Supplier E,208,184,236,13,99,4.14,77.37,86.96,False,0,True,52,24,13.04,Over-forecast,Good (80-90%)
2024-02-28,Sports,Fitness Tracker,Central DC,Supplier C,88,93,94,8,92,4.61,97.63,94.62,False,0,False,1,-5,5.38,Accurate,Excellent (90-100%)
2024-02-28,Sports,Fitness Tracker,South DC,Supplier C,176,193,195,5,97,4.84,97.86,91.19,False,0,False,2,-17,8.81,Under-forecast,Excellent (90-100%)
2024-02-28,Beauty,Perfume,West DC,Supplier B,233,201,266,4,100,4.14,58.69,84.08,False,0,True,65,32,15.92,Over-forecast,Good (80-90%)
2024-02-28,Beauty,Perfume,South DC,Supplier A,265,242,292,1,96,4.6,70.7,90.5,False,0,True,50,23,9.5,Over-forecast,Excellent (90-100%)
2024-02-28,Beauty,Skincare,East DC,Supplier E,98,111,113,9,101,4.12,98.02,88.29,False,0,False,2,-13,11.71,Accurate,Good (80-90%)
2024-02-28,Beauty,Skincare,Central DC,Supplier C,89,96,95,4,96,4.17,96.7,92.71,True,1,False,0,-7,7.29,Accurate,Excellent (90-100%)
2024-02-28,Beauty,Shampoo,South DC,Supplier A,133,165,149,4,100,3.56,90.01,80.61,True,16,False,0,-32,19.39,Under-forecast,Good (80-90%)
2024-02-28,Beauty,Shampoo,West DC,Supplier C,94,85,102,7,92,4.3,89.66,89.41,False,0,False,17,9,10.59,Accurate,Good (80-90%)
2024-02-29,Electronics,Phone,Central DC,Supplier E,116,110,129,16,92,4.28,84.2,94.55,False,0,False,19,6,5.45,Accurate,Excellent (90-100%)
2024-02-29,Electronics,Phone,East DC,Supplier C,100,112,110,4,100,3.65,98.97,89.29,True,2,False,0,-12,10.71,Accurate,Good (80-90%)
2024-02-29,Electronics,Smart Watch,West DC,Supplier A,165,145,181,2,96,4.86,70.33,86.21,False,0,True,36,20,13.79,Over-forecast,Good (80-90%)
2024-02-29,Electronics,Smart Watch,South DC,Supplier A,66,73,72,2,96,4.11,95.7,90.41,True,1,False,0,-7,9.59,Accurate,Excellent (90-100%)
2024-02-29,Electronics,Laptop,West DC,Supplier A,74,80,78,3,100,4.57,98.05,92.5,True,2,False,0,-6,7.5,Accurate,Excellent (90-100%)
2024-02-29,Electronics,Laptop,East DC,Supplier C,114,102,123,4,100,4.32,77.29,88.24,False,0,True,21,12,11.76,Accurate,Good (80-90%)
2024-02-29,Clothing,Jacket,South DC,Supplier C,276,315,305,6,96,4.07,97.47,87.62,True,10,False,0,-39,12.38,Under-forecast,Good (80-90%)
2024-02-29,Clothing,Jacket,West DC,Supplier C,186,226,208,5,100,3.73,91.39,82.3,True,18,False,0,-40,17.7,Under-forecast,Good (80-90%)
2024-02-29,Clothing,Sweater,West DC,Supplier B,321,287,355,3,100,4.8,78.7,88.15,False,0,True,68,34,11.85,Over-forecast,Good (80-90%)
2024-02-29,Clothing,Sweater,Central DC,Supplier B,199,179,218,4,96,4.63,72.82,88.83,False,0,True,39,20,11.17,Over-forecast,Good (80-90%)
2024-02-29,Clothing,Jeans,East DC,Supplier E,228,207,263,7,101,4.22,72.32,89.86,False,0,True,56,21,10.14,Over-forecast,Good (80-90%)
2024-02-29,Clothing,Jeans,West DC,Supplier E,150,168,173,9,92,4.14,99.49,89.29,False,0,False,5,-18,10.71,Under-forecast,Good (80-90%)
2024-02-29,Food,Chocolate,West DC,Supplier E,383,346,436,18,84,3.95,73.67,89.31,False,0,True,90,37,10.69,Over-forecast,Good (80-90%)
2024-02-29,Food,Chocolate,South DC,Supplier E,385,436,445,15,92,4.11,96.43,88.3,False,0,False,9,-51,11.7,Under-forecast,Good (80-90%)
2024-02-29,Food,Cheese,West DC,Supplier C,193,186,203,9,76,4.61,91.51,96.24,False,0,False,17,7,3.76,Accurate,Excellent (90-100%)
2024-02-29,Food,Cheese,South DC,Supplier E,189,171,214,7,96,4.41,71.35,89.47,False,0,True,43,18,10.53,Over-forecast,Good (80-90%)
2024-02-29,Food,Coffee,West DC,Supplier D,140,156,155,9,96,3.94,98.2,89.74,True,1,False,0,-16,10.26,Under-forecast,Good (80-90%)
2024-02-29,Food,Coffee,South DC,Supplier E,279,265,308,10,100,4.32,89.5,94.72,False,0,False,43,14,5.28,Accurate,Excellent (90-100%)
2024-02-29,Home Goods,Lamp,South DC,Supplier A,148,126,167,2,100,4.1,55.09,82.54,False,0,True,41,22,17.46,Over-forecast,Good (80-90%)
2024-02-29,Home Goods,Lamp,East DC,Supplier A,54,50,56,2,100,4.97,81.72,92.0,False,0,False,6,4,8.0,Accurate,Excellent (90-100%)
2024-02-29,Home Goods,Curtains,East DC,Supplier B,126,113,140,3,100,4.43,74.86,88.5,False,0,True,27,13,11.5,Accurate,Good (80-90%)
2024-02-29,Home Goods,Curtains,West DC,Supplier A,74,62,85,1,96,4.29,66.4,80.65,False,0,True,23,12,19.35,Accurate,Good (80-90%)
2024-02-29,Home Goods,Rug,Central DC,Supplier E,82,76,91,8,99,4.6,89.3,92.11,False,0,False,15,6,7.89,Accurate,Excellent (90-100%)
2024-02-29,Home Goods,Rug,West DC,Supplier A,133,121,147,2,100,5.0,79.65,90.08,False,0,True,26,12,9.92,Accurate,Excellent (90-100%)
2024-02-29,Sports,Running Shoes,West DC,Supplier B,157,194,180,5,100,3.56,91.22,80.93,True,14,False,0,-37,19.07,Under-forecast,Good (80-90%)
2024-02-29,Sports,Running Shoes,South DC,Supplier C,191,160,218,6,96,3.95,65.69,80.62,False,0,True,58,31,19.38,Over-forecast,Good (80-90%)
2024-02-29,Sports,Yoga Mat,South DC,Supplier D,107,132,122,6,96,3.73,94.84,81.06,True,10,False,0,-25,18.94,Under-forecast,Good (80-90%)
2024-02-29,Sports,Yoga Mat,East DC,Supplier D,119,138,128,16,68,3.05,93.04,86.23,True,10,False,0,-19,13.77,Under-forecast,Good (80-90%)
2024-02-29,Sports,Fitness Tracker,East DC,Supplier D,159,179,175,9,84,3.5,99.13,88.83,True,4,False,0,-20,11.17,Under-forecast,Good (80-90%)
2024-02-29,Sports,Fitness Tracker,Central DC,Supplier D,184,168,202,13,68,3.85,70.9,90.48,False,0,True,34,16,9.52,Over-forecast,Excellent (90-100%)
2024-02-29,Beauty,Perfume,West DC,Supplier B,226,199,251,4,100,4.66,73.0,86.43,False,0,True,52,27,13.57,Over-forecast,Good (80-90%)
2024-02-29,Beauty,Perfume,South DC,Supplier A,105,123,114,4,100,4.03,93.16,85.37,True,9,False,0,-18,14.63,Under-forecast,Good (80-90%)
2024-02-29,Beauty,Shampoo,Central DC,Supplier A,83,91,90,4,100,4.19,95.16,91.21,True,1,False,0,-8,8.79,Accurate,Excellent (90-100%)
2024-02-29,Beauty,Shampoo,East DC,Supplier E,157,144,177,20,52,3.85,74.19,90.97,False,0,True,33,13,9.03,Accurate,Excellent (90-100%)
2024-02-29,Beauty,Hair Dryer,Central DC,Supplier C,193,182,204,7,96,5.0,82.67,93.96,False,0,False,22,11,6.04,Accurate,Excellent (90-100%)
2024-02-29,Beauty,Hair Dryer,South DC,Supplier B,135,124,149,6,100,5.0,75.92,91.13,False,0,True,25,11,8.87,Accurate,Excellent (90-100%)
2024-03-01,Electronics,Headphones,South DC,Supplier E,124,141,140,10,84,3.36,96.91,87.94,True,1,False,0,-17,12.06,Under-forecast,Good (80-90%)
2024-03-01,Electronics,Headphones,East DC,Supplier E,105,100,116,3,103,4.95,88.93,95.0,False,0,False,16,5,5.0,Accurate,Excellent (90-100%)
2024-03-01,Electronics,Laptop,East DC,Supplier B,162,149,176,3,96,4.84,89.55,91.28,False,0,False,27,13,8.72,Accurate,Excellent (90-100%)
2024-03-01,Electronics,Laptop,West DC,Supplier E,88,94,98,11,98,4.39,95.87,93.62,False,0,False,4,-6,6.38,Accurate,Excellent (90-100%)
2024-03-01,Electronics,Smart Watch,South DC,Supplier A,112,95,130,2,100,4.39,52.34,82.11,False,0,True,35,17,17.89,Over-forecast,Good (80-90%)
2024-03-01,Electronics,Smart Watch,West DC,Supplier B,98,87,107,6,100,4.41,70.61,87.36,False,0,True,20,11,12.64,Accurate,Good (80-90%)
2024-03-01,Clothing,Shoes,West DC,Supplier A,229,193,266,3,100,4.26,68.85,81.35,False,0,True,73,36,18.65,Over-forecast,Good (80-90%)
2024-03-01,Clothing,Shoes,East DC,Supplier D,280,248,308,5,100,4.53,77.22,87.1,False,0,True,60,32,12.9,Over-forecast,Good (80-90%)
2024-03-01,Clothing,Dress,West DC,Supplier A,91,107,99,1,96,3.98,91.47,85.05,True,8,False,0,-16,14.95,Under-forecast,Good (80-90%)
2024-03-01,Clothing,Dress,East DC,Supplier D,236,204,272,9,96,4.18,69.24,84.31,False,0,True,68,32,15.69,Over-forecast,Good (80-90%)
2024-03-01,Clothing,Jacket,East DC,Supplier D,332,287,376,12,100,4.14,67.46,84.32,False,0,True,89,45,15.68,Over-forecast,Good (80-90%)
2024-03-01,Clothing,Jacket,South DC,Supplier D,193,221,210,6,96,3.73,97.21,87.33,True,11,False,0,-28,12.67,Under-forecast,Good (80-90%)
2024-03-01,Food,Milk,South DC,Supplier D,270,248,297,4,96,4.59,81.59,91.13,False,0,False,49,22,8.87,Over-forecast,Excellent (90-100%)
2024-03-01,Food,Milk,West DC,Supplier B,253,231,278,6,100,4.77,72.37,90.48,False,0,True,47,22,9.52,Over-forecast,Excellent (90-100%)
2024-03-01,Food,Chocolate,South DC,Supplier E,249,262,280,12,100,4.65,93.14,95.04,False,0,False,18,-13,4.96,Accurate,Excellent (90-100%)
2024-03-01,Food,Chocolate,Central DC,Supplier A,209,218,222,3,100,5.0,96.22,95.87,False,0,False,4,-9,4.13,Accurate,Excellent (90-100%)
2024-03-01,Food,Cheese,South DC,Supplier E,211,240,242,14,99,4.53,99.48,87.92,False,0,False,2,-29,12.08,Under-forecast,Good (80-90%)
2024-03-01,Food,Cheese,West DC,Supplier C,261,252,278,7,92,4.77,82.31,96.43,False,0,False,26,9,3.57,Accurate,Excellent (90-100%)
2024-03-01,Home Goods,Rug,Central DC,Supplier E,100,95,112,6,98,4.62,80.77,94.74,False,0,False,17,5,5.26,Accurate,Excellent (90-100%)
2024-03-01,Home Goods,Rug,South DC,Supplier A,90,120,104,2,100,2.88,80.36,75.0,True,16,False,0,-30,25.0,Under-forecast,Fair (70-80%)
2024-03-01,Home Goods,Curtains,East DC,Supplier C,125,150,141,6,92,3.42,91.37,83.33,True,9,False,0,-25,16.67,Under-forecast,Good (80-90%)
2024-03-01,Home Goods,Curtains,South DC,Supplier C,65,81,76,7,100,3.41,94.43,80.25,True,5,False,0,-16,19.75,Under-forecast,Good (80-90%)
2024-03-01,Home Goods,Chair,Central DC,Supplier B,172,154,185,5,96,4.49,74.73,88.31,False,0,True,31,18,11.69,Over-forecast,Good (80-90%)
2024-03-01,Home Goods,Chair,East DC,Supplier D,75,92,87,7,100,3.57,92.73,81.52,True,5,False,0,-17,18.48,Under-forecast,Good (80-90%)
2024-03-01,Sports,Fitness Tracker,Central DC,Supplier D,199,179,220,4,99,4.69,78.39,88.83,False,0,True,41,20,11.17,Over-forecast,Good (80-90%)
2024-03-01,Sports,Fitness Tracker,East DC,Supplier C,85,93,93,5,97,4.87,99.92,91.4,False,0,False,0,-8,8.6,Accurate,Excellent (90-100%)
2024-03-01,Sports,Yoga Mat,Central DC,Supplier D,96,103,102,7,98,3.99,97.0,93.2,True,1,False,0,-7,6.8,Accurate,Excellent (90-100%)
2024-03-01,Sports,Yoga Mat,East DC,Supplier A,183,163,201,1,96,4.7,78.75,87.73,False,0,True,38,20,12.27,Over-forecast,Good (80-90%)
2024-03-01,Sports,Running Shoes,South DC,Supplier C,123,142,132,4,97,3.47,93.32,86.62,True,10,False,0,-19,13.38,Under-forecast,Good (80-90%)
2024-03-01,Sports,Running Shoes,East DC,Supplier C,182,162,198,9,92,4.51,75.1,87.65,False,0,True,36,20,12.35,Over-forecast,Good (80-90%)
2024-03-01,Beauty,Makeup,South DC,Supplier E,149,167,171,17,68,3.21,97.99,89.22,False,0,False,4,-18,10.78,Under-forecast,Good (80-90%)
2024-03-01,Beauty,Makeup,West DC,Supplier C,179,165,194,5,96,4.68,88.82,91.52,False,0,False,29,14,8.48,Accurate,Excellent (90-100%)
2024-03-01,Beauty,Hair Dryer,South DC,Supplier C,127,150,142,6,96,3.56,93.22,84.67,True,8,False,0,-23,15.33,Under-forecast,Good (80-90%)
2024-03-01,Beauty,Hair Dryer,East DC,Supplier A,86,91,90,3,100,4.38,98.38,94.51,True,1,False,0,-5,5.49,Accurate,Excellent (90-100%)
2024-03-01,Beauty,Skincare,West DC,Supplier D,131,119,143,13,68,3.74,73.19,89.92,False,0,True,24,12,10.08,Accurate,Good (80-90%)
2024-03-01,Beauty,Skincare,South DC,Supplier B,164,194,192,5,96,3.63,99.13,84.54,True,2,False,0,-30,15.46,Under-forecast,Good (80-90%)
2024-03-02,Electronics,Laptop,South DC,Supplier C,83,101,97,6,96,3.57,95.14,82.18,True,4,False,0,-18,17.82,Under-forecast,Good (80-90%)
2024-03-02,Electronics,Laptop,West DC,Supplier A,111,105,116,2,100,4.99,84.06,94.29,False,0,False,11,6,5.71,Accurate,Excellent (90-100%)
2024-03-02,Electronics,Tablet,Central DC,Supplier E,161,152,177,7,97,4.63,85.27,94.08,False,0,False,25,9,5.92,Accurate,Excellent (90-100%)
2024-03-02,Electronics,Tablet,West DC,Supplier C,141,130,154,7,100,4.9,84.99,91.54,False,0,False,24,11,8.46,Accurate,Excellent (90-100%)
2024-03-02,Electronics,Headphones,East DC,Supplier D,136,122,147,6,98,4.71,76.59,88.52,False,0,True,25,14,11.48,Accurate,Good (80-90%)
2024-03-02,Electronics,Headphones,Central DC,Supplier A,131,124,138,3,100,4.93,87.62,94.35,False,0,False,14,7,5.65,Accurate,Excellent (90-100%)
2024-03-02,Clothing,Jacket,Central DC,Supplier A,174,165,185,3,100,4.98,85.7,94.55,False,0,False,20,9,5.45,Accurate,Excellent (90-100%)
2024-03-02,Clothing,Jacket,East DC,Supplier C,172,202,187,4,98,3.59,94.29,85.15,True,15,False,0,-30,14.85,Under-forecast,Good (80-90%)
2024-03-02,Clothing,Sweater,Central DC,Supplier B,260,297,281,3,96,4.27,94.65,87.54,True,16,False,0,-37,12.46,Under-forecast,Good (80-90%)
2024-03-02,Clothing,Sweater,East DC,Supplier A,398,366,442,2,100,5.0,70.06,91.26,False,0,True,76,32,8.74,Over-forecast,Excellent (90-100%)
2024-03-02,Clothing,T-shirt,South DC,Supplier A,256,335,296,1,96,2.48,88.25,76.42,True,39,False,0,-79,23.58,Under-forecast,Fair (70-80%)
2024-03-02,Clothing,T-shirt,Central DC,Supplier C,312,334,333,9,92,3.94,96.95,93.41,True,1,False,0,-22,6.59,Under-forecast,Excellent (90-100%)
2024-03-02,Food,Eggs,East DC,Supplier B,429,403,460,3,96,5.0,85.24,93.55,False,0,False,57,26,6.45,Over-forecast,Excellent (90-100%)
2024-03-02,Food,Eggs,Central DC,Supplier C,366,376,394,4,98,5.0,98.15,97.34,False,0,False,18,-10,2.66,Accurate,Excellent (90-100%)
2024-03-02,Food,Bread,South DC,Supplier A,311,346,336,2,96,4.38,97.64,89.88,True,10,False,0,-35,10.12,Under-forecast,Good (80-90%)
2024-03-02,Food,Bread,East DC,Supplier E,429,451,476,4,99,4.78,91.61,95.12,False,0,False,25,-22,4.88,Under-forecast,Excellent (90-100%)
2024-03-02,Food,Coffee,East DC,Supplier A,303,285,322,2,100,4.91,87.96,93.68,False,0,False,37,18,6.32,Over-forecast,Excellent (90-100%)
2024-03-02,Food,Coffee,South DC,Supplier C,341,373,372,6,92,3.64,95.29,91.42,True,1,False,0,-32,8.58,Under-forecast,Excellent (90-100%)
2024-03-02,Home Goods,Pillow,South DC,Supplier C,144,116,166,5,96,3.59,68.79,75.86,False,0,True,50,28,24.14,Over-forecast,Fair (70-80%)
2024-03-02,Home Goods,Pillow,Central DC,Supplier E,89,82,102,8,100,4.5,79.09,91.46,False,0,True,20,7,8.54,Accurate,Excellent (90-100%)
2024-03-02,Home Goods,Table,West DC,Supplier D,135,114,158,6,100,4.17,67.47,81.58,False,0,True,44,21,18.42,Over-forecast,Good (80-90%)
2024-03-02,Home Goods,Table,South DC,Supplier C,152,128,172,6,96,3.95,68.43,81.25,False,0,True,44,24,18.75,Over-forecast,Good (80-90%)
2024-03-02,Home Goods,Curtains,Central DC,Supplier E,142,130,163,10,92,4.25,70.09,90.77,False,0,True,33,12,9.23,Accurate,Excellent (90-100%)
2024-03-02,Home Goods,Curtains,South DC,Supplier D,135,120,148,7,100,4.4,73.72,87.5,False,0,True,28,15,12.5,Accurate,Good (80-90%)
2024-03-02,Sports,Dumbbells,East DC,Supplier D,151,164,160,13,84,3.78,96.75,92.07,True,4,False,0,-13,7.93,Accurate,Excellent (90-100%)
2024-03-02,Sports,Dumbbells,West DC,Supplier C,89,80,98,6,100,4.57,72.23,88.75,False,0,True,18,9,11.25,Accurate,Good (80-90%)
2024-03-02,Sports,Running Shoes,West DC,Supplier D,136,162,159,9,97,3.43,95.96,83.95,True,3,False,0,-26,16.05,Under-forecast,Good (80-90%)
2024-03-02,Sports,Running Shoes,South DC,Supplier A,193,217,214,3,100,4.15,98.94,88.94,True,3,False,0,-24,11.06,Under-forecast,Good (80-90%)
2024-03-02,Sports,Tennis Racket,Central DC,Supplier D,105,95,115,10,100,4.52,70.5,89.47,False,0,True,20,10,10.53,Accurate,Good (80-90%)
2024-03-02,Sports,Tennis Racket,West DC,Supplier A,124,151,140,1,96,3.39,92.34,82.12,True,11,False,0,-27,17.88,Under-forecast,Good (80-90%)
2024-03-02,Beauty,Skincare,South DC,Supplier C,216,197,238,3,96,4.65,79.14,90.36,False,0,True,41,19,9.64,Over-forecast,Excellent (90-100%)
2024-03-02,Beauty,Skincare,East DC,Supplier D,194,207,208,10,84,4.25,95.19,93.72,False,0,False,1,-13,6.28,Accurate,Excellent (90-100%)
2024-03-02,Beauty,Makeup,South DC,Supplier D,200,182,220,4,96,4.72,72.95,90.11,False,0,True,38,18,9.89,Over-forecast,Excellent (90-100%)
2024-03-02,Beauty,Makeup,West DC,Supplier A,135,157,149,4,100,3.73,91.66,85.99,True,8,False,0,-22,14.01,Under-forecast,Good (80-90%)
2024-03-02,Beauty,Shampoo,South DC,Supplier A,91,99,101,4,100,4.97,99.74,91.92,False,0,False,2,-8,8.08,Accurate,Excellent (90-100%)
2024-03-02,Beauty,Shampoo,West DC,Supplier D,166,180,175,5,97,4.06,95.18,92.22,True,5,False,0,-14,7.78,Accurate,Excellent (90-100%)
2024-03-03,Electronics,Headphones,South DC,Supplier D,80,71,89,8,96,4.43,70.94,87.32,False,0,True,18,9,12.68,Accurate,Good (80-90%)
2024-03-03,Electronics,Headphones,West DC,Supplier A,144,126,158,3,100,4.9,71.54,85.71,False,0,True,32,18,14.29,Over-forecast,Good (80-90%)
2024-03-03,Electronics,Phone,Central DC,Supplier E,138,132,153,14,84,4.36,88.13,95.45,False,0,False,21,6,4.55,Accurate,Excellent (90-100%)
2024-03-03,Electronics,Phone,South DC,Supplier D,129,155,152,7,100,3.73,97.97,83.23,True,3,False,0,-26,16.77,Under-forecast,Good (80-90%)
2024-03-03,Electronics,Tablet,East DC,Supplier D,119,129,127,8,100,4.24,97.63,92.25,True,2,False,0,-10,7.75,Accurate,Excellent (90-100%)
2024-03-03,Electronics,Tablet,West DC,Supplier A,102,116,113,3,100,3.95,96.72,87.93,True,3,False,0,-14,12.07,Accurate,Good (80-90%)
2024-03-03,Clothing,T-shirt,South DC,Supplier D,111,135,130,11,100,3.57,96.98,82.22,True,5,False,0,-24,17.78,Under-forecast,Good (80-90%)
